epoch,train_loss,train_torque_loss,train_steer_loss,val_loss,val_torque_loss,val_steer_loss,learning_rate,is_best,timestamp
47,0.06920570882593656,0.06076292770418834,0.07764849057058235,0.06551158824911366,0.05761422345100285,0.07340895292627347,0.0001,False,2025-12-27T16:33:07.082289
48,0.06905710891905156,0.06102114063748098,0.07709307688010203,0.06867131731146342,0.06189989395342864,0.07544274033083544,0.0001,False,2025-12-27T16:34:08.795132
49,0.06816642506459317,0.05970944943777346,0.07662340060069964,0.0652629713249671,0.05788152202867068,0.07264442105668706,0.0001,True,2025-12-27T16:35:03.131419
50,0.06845401171232005,0.05978108605055453,0.07712693793650766,0.06596359097725385,0.060059371900248834,0.07186781097348634,0.0001,False,2025-12-27T16:35:55.826516
51,0.06799490348278701,0.05957161894600306,0.07641818792885774,0.06573761264225106,0.058078107121702915,0.07339711893688548,0.0001,False,2025-12-27T16:36:49.322017
52,0.06857539355367809,0.060690708276997136,0.0764600783465551,0.0654167520341935,0.05798288991118406,0.0728506137701598,0.0001,False,2025-12-27T16:37:48.148295
53,0.06811947975452844,0.059887979264286434,0.07635097971863368,0.06751127308839328,0.056637820606301355,0.07838472520763223,0.0001,False,2025-12-27T16:38:36.276612
54,0.06744386717773877,0.05884494865313172,0.07604278569629827,0.06736593364508121,0.06379010956492517,0.07094175842675296,0.0001,False,2025-12-27T16:39:23.450953
55,0.06758011716671965,0.05916702329459322,0.07599321144403189,0.0655614153615066,0.05799201193761516,0.0731308183499745,0.0001,False,2025-12-27T16:40:10.773883
56,0.06667990747887592,0.05837356882750407,0.07498624624515121,0.06360097418164277,0.05814646939178566,0.06905547843931557,0.0001,True,2025-12-27T16:40:58.994056
57,0.06581545606642575,0.05752271102959072,0.0741082011818789,0.06682949755098913,0.05529534976397242,0.07836364543476662,0.0001,False,2025-12-27T16:41:46.134834
58,0.065692352856715,0.057992953813163106,0.07339175139832033,0.06582560985312834,0.060895352515500864,0.07075586610219696,0.0001,False,2025-12-27T16:42:37.266909
59,0.06561092495337709,0.05668436321611335,0.07453748616450406,0.06684984801361313,0.06517661754767616,0.06852307906011482,0.0001,False,2025-12-27T16:43:27.143867
60,0.0654617486061988,0.056857826421037316,0.07406567087300218,0.06372667960338778,0.05711869036706237,0.07033466838009945,0.0001,False,2025-12-27T16:44:16.250032
61,0.0651621963441759,0.05657275088808753,0.07375164199378584,0.06496886115569572,0.06090795197947459,0.0690297715656169,0.0001,False,2025-12-27T16:45:07.752036
62,0.06514381160112945,0.05692303430458361,0.07336458915771989,0.06552374921739101,0.06329938914481696,0.06774810817721602,0.0001,False,2025-12-27T16:45:55.796917
63,0.06470985578784308,0.05650986504269304,0.0729098467144196,0.06749831348077043,0.058059244114276654,0.07693738195222694,0.0001,False,2025-12-27T16:46:47.384627
64,0.0641918642107736,0.056091516266589043,0.07229221200376942,0.06273293558072734,0.055862695148045365,0.06960317620693089,0.0001,True,2025-12-27T16:47:36.162303
65,0.06377648328757518,0.05506567360663956,0.07248729254518237,0.0620487147772854,0.055833290826964685,0.0682641388727473,0.0001,True,2025-12-27T16:48:33.042591
66,0.06255430327849341,0.05428698569439448,0.07082162105611392,0.06226074182754987,0.05685485551109562,0.06766662768439038,0.0001,False,2025-12-27T16:49:22.807304
67,0.06285552346667686,0.05468393477623339,0.07102711234459436,0.06441084203588499,0.06110610186376355,0.06771558244990838,0.0001,False,2025-12-27T16:50:13.201598
68,0.06301690813444265,0.05391462593545,0.0721191901882941,0.06513326987624168,0.0609821527228727,0.06928438693284988,0.0001,False,2025-12-27T16:51:07.737345
69,0.06247657385062088,0.05383708436864537,0.07111606331445373,0.06543489463337056,0.055206592908346806,0.07566319628582373,0.0001,False,2025-12-27T16:51:59.814958
70,0.06178475304373673,0.05279509600421244,0.07077441047635172,0.0624949120033484,0.057579533015559244,0.0674102921280768,0.0001,False,2025-12-27T16:52:48.300574
71,0.062028086453966506,0.05334815846199726,0.07070801439755536,0.06318588012998755,0.05649323009148047,0.0698785303862064,0.0001,False,2025-12-27T16:53:35.410143
72,0.06161611588889515,0.05289616929246234,0.07033606263046915,0.06478886804603912,0.05397801877713049,0.07559971564582416,0.0001,False,2025-12-27T16:54:23.772707
73,0.06178198752368425,0.05317702417128852,0.07038695099098342,0.07047160937414541,0.06048961061161834,0.08045360852371562,0.0001,False,2025-12-27T16:55:13.054966
74,0.06022052631362692,0.05200179189129116,0.06843926059686906,0.060765815245640745,0.05348002796920089,0.06805160126419037,0.0001,True,2025-12-27T16:56:04.121115
75,0.060318001164970075,0.05145249189808965,0.0691835107160853,0.06269412008779389,0.055815163927225325,0.06957307733692132,0.0001,False,2025-12-27T16:56:55.551532
76,0.06023683219954565,0.05158268685101882,0.06889097732431315,0.06466292149641296,0.06009615935965792,0.06922968423792294,0.0001,False,2025-12-27T16:57:49.538259
77,0.06034637612060874,0.051916372422552245,0.06877637926077881,0.06224671204562311,0.056764032183723015,0.0677293919317134,0.0001,False,2025-12-27T16:58:38.291224
78,0.058927307993947686,0.05050030107573642,0.06735431431949913,0.06269335809659649,0.05389411940977171,0.07149259779940952,0.0001,False,2025-12-27T16:59:25.610525
79,0.0592144015789419,0.05031618556346406,0.06811261761256239,0.061407741909096765,0.054849707581973696,0.06796577553470413,0.0001,False,2025-12-27T17:00:10.176394
80,0.05888451048015774,0.050192021401961905,0.06757699992120653,0.06324481978625446,0.05924262365253715,0.06724701434760899,0.0001,False,2025-12-27T17:00:51.510827
81,0.058442334027646425,0.04982161424546079,0.06706305358607273,0.06353315473957495,0.05851156654005701,0.06855474267300073,0.0001,False,2025-12-27T17:01:32.783884
82,0.058217121566367616,0.049690714877026226,0.06674352862763328,0.06286897074866604,0.05598717855362149,0.06975076212124391,0.0001,False,2025-12-27T17:02:14.576899
83,0.05695260376608991,0.04872249582080872,0.06518271240079171,0.06213305711552694,0.05647268422044717,0.06779343049441065,0.0001,False,2025-12-27T17:02:55.750755
84,0.05754194186105357,0.04906012343436286,0.06602376024541143,0.0616559430279515,0.0544869861771147,0.06882490029002165,0.0001,False,2025-12-27T17:03:37.314020
85,0.05688116191463037,0.04893038066726952,0.06483194302743325,0.0645887502650549,0.06180777294295175,0.06736972729687567,0.0001,False,2025-12-27T17:04:18.586971
86,0.05362740012079284,0.045851456554751695,0.06140334349633618,0.0648597955897257,0.05332975508040422,0.07638983607485697,5e-05,False,2025-12-27T17:05:01.532246
87,0.052721202863356124,0.04470844819911986,0.0607339576455196,0.061241665008393203,0.05359872210432182,0.06888460725932927,5e-05,False,2025-12-27T17:05:57.956913
88,0.05240184170278636,0.04454000348636469,0.06026367993735067,0.06208547451472902,0.05711474755851479,0.06705620074523734,5e-05,False,2025-12-27T17:06:43.288365
89,0.05223866524900515,0.04449242289940065,0.059984907640942504,0.06104184967743886,0.05319106752996321,0.06889263177653412,5e-05,False,2025-12-27T17:07:32.263503
