epoch,train_loss,train_torque_loss,train_steer_loss,val_loss,val_torque_loss,val_steer_loss,learning_rate,is_best,timestamp
16,0.7682208103292129,0.7644719060729531,0.7719697286100948,0.21008508205413817,0.2493364155292511,0.17083376944065093,0.0001,True,2025-12-14T07:57:21.764140
17,0.7548970737878014,0.8304159746450537,0.6793781711774713,0.24640794694423676,0.3697799742221832,0.12303590197116136,0.0001,False,2025-12-14T07:57:29.851503
18,0.7038820175563588,0.7608608358046588,0.6469031940488255,0.18561292290687562,0.2715662240982056,0.09965960383415222,0.0001,True,2025-12-14T07:57:36.720770
19,0.5865636748426101,0.6136907304034513,0.5594366438248578,0.17415024042129518,0.20156164467334747,0.14673882275819777,0.0001,True,2025-12-14T07:57:43.546681
20,0.5697676960159751,0.64703367562855,0.4925016918603112,0.15721639096736909,0.21714736819267272,0.09728540778160095,0.0001,True,2025-12-14T07:57:50.380512
21,0.5058624884661507,0.5588009006836835,0.45292408501400666,0.1589169278740883,0.2057679444551468,0.11206589341163635,0.0001,False,2025-12-14T07:57:57.298890
22,0.41825464893789854,0.4616296580609153,0.37487965033334847,0.16807880699634553,0.22040301263332368,0.11575461328029632,0.0001,False,2025-12-14T07:58:04.488952
23,0.40061895286335664,0.44532005751834197,0.3559178245418212,0.1494595527648926,0.21234350502490998,0.08657560758292675,0.0001,True,2025-12-14T07:58:14.740697
24,0.39332861584775586,0.46621028290075417,0.3204469531774521,0.1759836792945862,0.26546135246753694,0.08650601431727409,0.0001,False,2025-12-14T07:58:24.992083
25,0.37762682052219615,0.44996269485529733,0.30529094268293944,0.16143871247768402,0.22804393768310546,0.09483349174261094,0.0001,False,2025-12-14T07:58:35.392274
26,0.3045419296797584,0.35347457493052764,0.2556092817993725,0.13122493922710418,0.18976158797740936,0.072688302770257,0.0001,True,2025-12-14T07:58:45.660823
27,0.30509669552831087,0.3470885508200702,0.2631048393600127,0.14271229952573777,0.2194270223379135,0.06599756516516209,0.0001,False,2025-12-14T07:58:56.181418
28,0.2959279330337749,0.3638146212872337,0.2280412552987828,0.15930449664592744,0.23870550692081452,0.07990347892045975,0.0001,False,2025-12-14T07:59:06.709908
29,0.29706565071554747,0.3578164507361019,0.23631485420114853,0.15193785279989241,0.21122812628746032,0.09264756962656975,0.0001,False,2025-12-14T07:59:16.930348
30,0.2678360895198934,0.31650229674928326,0.2191698761547313,0.13295760303735732,0.2000357210636139,0.06587949320673943,0.0001,False,2025-12-14T07:59:27.655164
31,0.26645492455538583,0.32454728904892416,0.20836255261126688,0.1556116372346878,0.23868805170059204,0.0725352119654417,0.0001,False,2025-12-14T07:59:37.992440
32,0.2749205547220567,0.3216072741676779,0.22823383571470485,0.1464455842971802,0.22057257741689681,0.07231861278414727,0.0001,False,2025-12-14T07:59:48.317204
33,0.26410920655026154,0.3017670205410789,0.22645139168290532,0.15326067060232162,0.23554833233356476,0.07097299620509148,0.0001,False,2025-12-14T07:59:58.844334
34,0.2226057850262698,0.29378218072302204,0.15142938319374533,0.12778294533491136,0.1934717357158661,0.062094148993492124,0.0001,True,2025-12-14T08:00:09.370264
35,0.23339120430104873,0.2675802584956674,0.199202158871819,0.13146407157182693,0.19718084931373597,0.06574728414416313,0.0001,False,2025-12-14T08:00:19.987945
36,0.20321868885965907,0.25937889866969166,0.1470584816792432,0.12147690206766129,0.18899245858192443,0.05396134611219168,0.0001,True,2025-12-14T08:00:30.240910
37,0.21204471675788655,0.2537420278086382,0.17034741140463772,0.14163702726364136,0.21933425962924957,0.06393979489803314,0.0001,False,2025-12-14T08:00:40.806728
38,0.21071778237819672,0.28032031304696026,0.14111525039462483,0.13756737112998962,0.2090575337409973,0.06607719734311104,0.0001,False,2025-12-14T08:00:51.510271
39,0.2056995095575557,0.24045046112116644,0.1709485584322144,0.12356532514095306,0.18451108634471894,0.06261956840753555,0.0001,False,2025-12-14T08:01:02.088262
40,0.18179579166805043,0.23722972238765044,0.1263618504299837,0.14094756841659545,0.21274303793907165,0.06915208958089351,0.0001,False,2025-12-14T08:01:12.724674
41,0.18228952060727513,0.23736848463030422,0.1272105535163599,0.13593852519989014,0.20329194366931916,0.068585105240345,0.0001,False,2025-12-14T08:01:23.305627
42,0.18018817901611328,0.22475973823491266,0.1356166197973139,0.12956136018037795,0.2017311930656433,0.057391519844532016,0.0001,False,2025-12-14T08:01:33.817108
43,0.17356934003970204,0.22522553275613225,0.12191314337884679,0.12292801588773727,0.18466579616069795,0.061190244182944296,0.0001,False,2025-12-14T08:01:44.385387
44,0.17057411416488535,0.2210217477644191,0.12012646873207654,0.1237072467803955,0.19198311269283294,0.055431370809674266,0.0001,False,2025-12-14T08:01:54.669431
45,0.16044039717491934,0.21191284849363215,0.10896794322658987,0.12307444512844086,0.19329666197299958,0.05285222977399826,0.0001,False,2025-12-14T08:02:04.930759
46,0.18220518178799572,0.24266308195450725,0.12174728644244812,0.12100590020418167,0.18368136882781982,0.05833043288439512,0.0001,True,2025-12-14T08:02:14.905548
47,0.14471878768766627,0.19675886937800577,0.0926787125713685,0.12845335453748702,0.1946493625640869,0.06225734055042267,0.0001,False,2025-12-14T08:02:21.721194
48,0.15298831024590662,0.2019952522481189,0.10398136605234708,0.12965866625308992,0.19927716851234437,0.060040160268545154,0.0001,False,2025-12-14T08:02:29.719006
49,0.1556727285770809,0.20629499063772314,0.1050504660781692,0.11919964700937272,0.18486038446426392,0.05353889912366867,0.0001,True,2025-12-14T08:02:38.629038
50,0.1487491249161608,0.19956667984233184,0.09793157218133702,0.1312218502163887,0.20351089537143707,0.05893280617892742,0.0001,False,2025-12-14T08:02:46.716472
51,0.15776046058710883,0.20878978073596954,0.10673113474074532,0.12157498002052307,0.18551832735538482,0.057631637528538705,0.0001,False,2025-12-14T08:02:55.536226
52,0.1569498970228083,0.21748894978972041,0.0964108416262795,0.1260688617825508,0.19780037999153138,0.0543373379856348,0.0001,False,2025-12-14T08:03:05.686173
53,0.14577797624994726,0.1890400643734371,0.10251588330549352,0.13368690758943558,0.20267236828804017,0.06470143459737301,0.0001,False,2025-12-14T08:03:15.966940
54,0.15410812023807974,0.2071322220213273,0.10108401976964053,0.1209852233529091,0.1862781375646591,0.0556923046708107,0.0001,False,2025-12-14T08:03:26.667146
55,0.14699363051091924,0.20758706857176387,0.08640018653343706,0.12255073338747025,0.18655394315719603,0.05854752436280251,0.0001,False,2025-12-14T08:03:37.161348
56,0.1398451218710226,0.1887506110703244,0.09093962653594859,0.12115851789712906,0.18422382771968843,0.05809320174157619,0.0001,False,2025-12-14T08:03:47.558901
57,0.1355217861778596,0.18919819418121786,0.08184537861277075,0.11982891112565994,0.19080003052949907,0.04885778613388538,0.0001,False,2025-12-14T08:03:58.362321
58,0.14200482955750296,0.19561793436022365,0.08839172541218646,0.12732816189527513,0.19999276995658874,0.05466355346143246,0.0001,False,2025-12-14T08:04:09.068490
59,0.1398241787272341,0.19250760358922622,0.0871407481677392,0.12390616238117218,0.19431551694869995,0.05349681004881859,0.0001,False,2025-12-14T08:04:19.615002
60,0.1489681649733992,0.20722031680976644,0.09071600897347226,0.12459462881088257,0.18763511776924133,0.0615541473031044,0.0001,False,2025-12-14T08:04:30.234726
61,0.14591781356755426,0.20025814017828772,0.09157748608028188,0.12283250093460082,0.19379841089248656,0.051866605132818225,5e-05,False,2025-12-14T08:04:40.831300
62,0.13319873941295288,0.18400602042675018,0.08239145927569445,0.12762918770313264,0.20322816371917723,0.052030216157436374,5e-05,False,2025-12-14T08:04:52.006933
63,0.12284806239254334,0.1764920818455079,0.06920404052909683,0.12338304072618485,0.19370879828929902,0.053057266771793364,5e-05,False,2025-12-14T08:05:03.133857
64,0.13294355133000543,0.18096553402788498,0.084921565345105,0.1086149424314499,0.1681729018688202,0.04905697181820869,5e-05,True,2025-12-14T08:05:14.967272
65,0.13248183665906682,0.18085416231085272,0.08410950793939478,0.1157434493303299,0.1811587929725647,0.05032810308039189,5e-05,False,2025-12-14T08:05:26.453158
66,0.12535699763718774,0.1783203859539593,0.07239360888214673,0.11759807169437408,0.18311546444892884,0.052080679684877396,5e-05,False,2025-12-14T08:05:37.421674
67,0.13196782110368505,0.1844678494860144,0.0794677949127029,0.11686657220125199,0.18003157079219817,0.053701560758054254,5e-05,False,2025-12-14T08:05:48.454267
68,0.1305495732847382,0.181501229019726,0.07959791930282817,0.11904613673686981,0.19313144087791442,0.04496082998812199,5e-05,False,2025-12-14T08:05:59.657344
69,0.13577776095446417,0.19163003344746196,0.07992549021454419,0.11095775216817856,0.1733192026615143,0.04859629422426224,5e-05,False,2025-12-14T08:06:10.771530
70,0.13619684997726889,0.1891913396470687,0.08320236841545385,0.11304367780685425,0.18049526661634446,0.04559208564460278,5e-05,False,2025-12-14T08:06:21.298655
71,0.12356409167542177,0.17657099664211273,0.07055719284450307,0.11409805119037628,0.1787019729614258,0.04949413202702999,5e-05,False,2025-12-14T08:06:31.548541
72,0.13069822551573024,0.17691667334121816,0.08447978864697848,0.11962236911058426,0.1894490212202072,0.04979570396244526,5e-05,False,2025-12-14T08:06:41.833599
73,0.13073991896475062,0.18444029548588922,0.07703955033246208,0.11728261560201644,0.18406595885753632,0.05049926675856113,5e-05,False,2025-12-14T08:06:52.250822
74,0.1298861595637658,0.1814609143663855,0.07831140454201137,0.11685749888420105,0.18217563033103942,0.05153937004506588,5e-05,False,2025-12-14T08:07:02.548734
75,0.13607397368725607,0.19741572790286122,0.07473222275867182,0.1272230863571167,0.20721718668937683,0.04722899068146944,5e-05,False,2025-12-14T08:07:12.930574
76,0.12475818702403237,0.17085944072288625,0.07865693332517848,0.12233977913856506,0.18768181502819062,0.056997737288475035,2.5e-05,False,2025-12-14T08:07:23.360250
77,0.12421424906043445,0.17068765268606298,0.07774084543480593,0.11854707449674606,0.18681173026561737,0.050282422453165054,2.5e-05,False,2025-12-14T08:07:32.867410
78,0.1241827839437653,0.17529715509975657,0.07306841081556152,0.11846316158771515,0.18627457320690155,0.050651760399341585,2.5e-05,False,2025-12-14T08:07:39.830098
79,0.11843487050603418,0.1695337580407367,0.06733598801143029,0.1161152720451355,0.1843724548816681,0.04785807952284813,2.5e-05,False,2025-12-14T08:07:47.314854
